date,hour,weather_condition,temperature_c,solar_generation_wh,energy_consumed_wh,battery_bank_level_wh,battery_bank_level_pct
2025-07-21,17,sunny,27.2,2063.1,1832.9,20000.0,100.0
2025-07-21,18,sunny,27.2,1043.0,3002.4,18040.6,90.2
2025-07-21,19,sunny,27.2,0.0,1913.4,16127.2,80.6
2025-07-22,6,cloudy,27.0,0.0,436.2,15691.0,78.5
2025-07-22,7,cloudy,27.0,869.9,848.2,15712.7,78.6
2025-07-22,8,cloudy,27.0,1528.9,1609.6,15632.0,78.2
2025-07-22,9,cloudy,27.0,2241.3,2407.9,15465.4,77.3
2025-07-22,10,cloudy,27.0,2831.5,1559.9,16737.0,83.7
2025-07-22,11,cloudy,27.0,3162.8,925.8,18974.0,94.9
2025-07-22,12,cloudy,27.0,3579.6,531.2,20000.0,100.0
2025-07-22,13,cloudy,27.0,3448.9,346.2,20000.0,100.0
2025-07-22,14,cloudy,27.0,3308.4,348.5,20000.0,100.0
2025-07-22,15,cloudy,27.0,2951.1,398.9,20000.0,100.0
2025-07-22,16,cloudy,27.0,2426.5,1056.9,20000.0,100.0
2025-07-22,17,cloudy,27.0,1640.1,2413.4,19226.7,96.1
2025-07-22,18,cloudy,27.0,898.6,2563.6,17561.7,87.8
2025-07-22,19,cloudy,27.0,0.0,2169.4,15392.3,77.0
2025-07-23,6,sunny,27.1,0.0,506.0,14886.3,74.4
2025-07-23,7,sunny,27.1,1021.7,832.0,15076.0,75.4
2025-07-23,8,sunny,27.1,1957.0,1910.2,15122.8,75.6
2025-07-23,9,sunny,27.1,2906.5,1817.1,16212.2,81.1
2025-07-23,10,sunny,27.1,3699.8,1868.6,18043.4,90.2
2025-07-23,11,sunny,27.1,3997.5,824.3,20000.0,100.0
2025-07-23,12,sunny,27.1,4254.3,424.3,20000.0,100.0
2025-07-23,13,sunny,27.1,4097.4,346.5,20000.0,100.0
2025-07-23,14,sunny,27.1,4221.1,302.2,20000.0,100.0
2025-07-23,15,sunny,27.1,3686.9,479.1,20000.0,100.0
2025-07-23,16,sunny,27.1,2607.4,888.9,20000.0,100.0
2025-07-23,17,sunny,27.1,2036.3,2267.9,19768.4,98.8
2025-07-23,18,sunny,27.1,999.0,2952.6,17814.8,89.1
2025-07-23,19,sunny,27.1,0.0,2257.1,15557.7,77.8
2025-07-24,6,sunny,28.5,0.0,435.8,15121.9,75.6
2025-07-24,7,sunny,28.5,1176.6,1081.6,15216.9,76.1
2025-07-24,8,sunny,28.5,2240.3,1506.2,15951.0,79.8
2025-07-24,9,sunny,28.5,3091.7,1903.0,17139.7,85.7
2025-07-24,10,sunny,28.5,3716.9,1582.9,19273.7,96.4
2025-07-24,11,sunny,28.5,4528.3,859.6,20000.0,100.0
2025-07-24,12,sunny,28.5,4679.0,560.8,20000.0,100.0
2025-07-24,13,sunny,28.5,4707.8,291.5,20000.0,100.0
2025-07-24,14,sunny,28.5,4580.6,329.2,20000.0,100.0
2025-07-24,15,sunny,28.5,3768.2,446.1,20000.0,100.0
2025-07-24,16,sunny,28.5,3235.1,957.7,20000.0,100.0
2025-07-24,17,sunny,28.5,2152.6,2075.6,20000.0,100.0
2025-07-24,18,sunny,28.5,1030.6,3062.9,17967.7,89.8
2025-07-24,19,sunny,28.5,0.0,2039.1,15928.6,79.6
2025-07-25,6,sunny,26.4,0.0,507.1,15421.5,77.1
2025-07-25,7,sunny,26.4,1002.2,867.7,15556.0,77.8
2025-07-25,8,sunny,26.4,2118.3,1942.2,15732.1,78.7
2025-07-25,9,sunny,26.4,2841.9,1991.0,16583.0,82.9
2025-07-25,10,sunny,26.4,3302.5,1465.4,18420.1,92.1
2025-07-25,11,sunny,26.4,3966.4,1086.4,20000.0,100.0
2025-07-25,12,sunny,26.4,4433.6,467.6,20000.0,100.0
2025-07-25,13,sunny,26.4,4590.0,326.4,20000.0,100.0
2025-07-25,14,sunny,26.4,3894.4,308.7,20000.0,100.0
2025-07-25,15,sunny,26.4,3392.1,474.9,20000.0,100.0
2025-07-25,16,sunny,26.4,2799.0,1010.0,20000.0,100.0
2025-07-25,17,sunny,26.4,1970.2,2359.4,19610.8,98.1
2025-07-25,18,sunny,26.4,1054.8,2810.1,17855.5,89.3
2025-07-25,19,sunny,26.4,0.0,2359.5,15496.0,77.5
2025-07-26,6,sunny,27.5,0.0,424.3,15071.7,75.4
2025-07-26,7,sunny,27.5,982.2,972.8,15081.1,75.4
2025-07-26,8,sunny,27.5,1915.2,1690.0,15306.3,76.5
2025-07-26,9,sunny,27.5,2700.3,1867.0,16139.6,80.7
2025-07-26,10,sunny,27.5,3229.5,1527.1,17842.0,89.2
2025-07-26,11,sunny,27.5,4226.0,983.9,20000.0,100.0
2025-07-26,12,sunny,27.5,4187.3,472.7,20000.0,100.0
2025-07-26,13,sunny,27.5,4328.9,297.7,20000.0,100.0
2025-07-26,14,sunny,27.5,3814.6,330.4,20000.0,100.0
2025-07-26,15,sunny,27.5,3466.1,460.2,20000.0,100.0
2025-07-26,16,sunny,27.5,2973.0,1057.8,20000.0,100.0
2025-07-26,17,sunny,27.5,1868.2,1847.6,20000.0,100.0
2025-07-26,18,sunny,27.5,959.7,3059.9,17899.8,89.5
2025-07-26,19,sunny,27.5,0.0,2374.4,15525.4,77.6
2025-07-27,6,sunny,25.5,0.0,537.1,14988.3,74.9
2025-07-27,7,sunny,25.5,1153.3,860.0,15281.6,76.4
2025-07-27,8,sunny,25.5,2079.1,1935.3,15425.4,77.1
2025-07-27,9,sunny,25.5,3135.9,2005.8,16555.5,82.8
2025-07-27,10,sunny,25.5,3849.8,1640.0,18765.3,93.8
2025-07-27,11,sunny,25.5,4779.0,836.0,20000.0,100.0
2025-07-27,12,sunny,25.5,4470.4,532.3,20000.0,100.0
2025-07-27,13,sunny,25.5,4784.8,296.4,20000.0,100.0
2025-07-27,14,sunny,25.5,4152.4,289.5,20000.0,100.0
2025-07-27,15,sunny,25.5,3792.0,363.6,20000.0,100.0
2025-07-27,16,sunny,25.5,3033.6,1033.2,20000.0,100.0
2025-07-27,17,sunny,25.5,2344.6,2357.2,19987.4,99.9
2025-07-27,18,sunny,25.5,1125.4,2667.2,18445.6,92.2
2025-07-27,19,sunny,25.5,0.0,2275.8,16169.8,80.8
2025-07-28,6,sunny,26.9,0.0,492.0,15677.8,78.4
2025-07-28,7,sunny,26.9,1117.9,821.8,15973.9,79.9
2025-07-28,8,sunny,26.9,2309.4,1740.4,16542.9,82.7
2025-07-28,9,sunny,26.9,3120.0,1918.2,17744.7,88.7
2025-07-28,10,sunny,26.9,3975.4,1823.0,19897.1,99.5
2025-07-28,11,sunny,26.9,4069.4,989.6,20000.0,100.0
2025-07-28,12,sunny,26.9,4719.6,539.0,20000.0,100.0
2025-07-28,13,sunny,26.9,4399.1,371.4,20000.0,100.0
2025-07-28,14,sunny,26.9,4314.0,277.4,20000.0,100.0
2025-07-28,15,sunny,26.9,3587.9,387.1,20000.0,100.0
2025-07-28,16,sunny,26.9,2974.9,963.2,20000.0,100.0
2025-07-28,17,sunny,26.9,2239.5,1907.8,20000.0,100.0
2025-07-28,18,sunny,26.9,1194.9,2533.6,18661.3,93.3
2025-07-28,19,sunny,26.9,0.0,2376.6,16284.7,81.4
2025-07-29,6,sunny,26.3,0.0,436.0,15848.7,79.2
2025-07-29,7,sunny,26.3,887.2,943.2,15792.7,79.0
2025-07-29,8,sunny,26.3,1745.7,1629.2,15909.2,79.5
2025-07-29,9,sunny,26.3,2545.9,2362.3,16092.8,80.5
2025-07-29,10,sunny,26.3,3492.8,1864.7,17720.9,88.6
2025-07-29,11,sunny,26.3,3872.4,862.3,20000.0,100.0
2025-07-29,12,sunny,26.3,3703.8,512.3,20000.0,100.0
2025-07-29,13,sunny,26.3,4067.5,320.5,20000.0,100.0
2025-07-29,14,sunny,26.3,3733.3,314.6,20000.0,100.0
2025-07-29,15,sunny,26.3,3167.8,402.0,20000.0,100.0
2025-07-29,16,sunny,26.3,2625.5,994.1,20000.0,100.0
2025-07-29,17,sunny,26.3,1994.0,2130.0,19864.0,99.3
2025-07-29,18,sunny,26.3,993.7,3079.7,17778.0,88.9
2025-07-29,19,sunny,26.3,0.0,2202.4,15575.6,77.9
2025-07-30,6,sunny,28.7,0.0,549.4,15026.2,75.1
2025-07-30,7,sunny,28.7,1049.2,818.9,15256.5,76.3
2025-07-30,8,sunny,28.7,1820.7,1538.6,15538.6,77.7
2025-07-30,9,sunny,28.7,2835.7,2161.8,16212.5,81.1
2025-07-30,10,sunny,28.7,3205.8,1862.1,17556.2,87.8
2025-07-30,11,sunny,28.7,3746.1,950.9,20000.0,100.0
2025-07-30,12,sunny,28.7,3998.4,492.9,20000.0,100.0
2025-07-30,13,sunny,28.7,4056.5,311.0,20000.0,100.0
2025-07-30,14,sunny,28.7,3788.0,354.3,20000.0,100.0
2025-07-30,15,sunny,28.7,3374.8,478.9,20000.0,100.0
2025-07-30,16,sunny,28.7,2739.0,1042.0,20000.0,100.0
2025-07-30,17,sunny,28.7,1844.3,2289.1,19555.2,97.8
2025-07-30,18,sunny,28.7,945.3,2413.5,18087.0,90.4
2025-07-30,19,sunny,28.7,0.0,1803.5,16283.5,81.4
2025-07-31,6,sunny,25.9,0.0,525.5,15758.0,78.8
2025-07-31,7,sunny,25.9,857.9,962.8,15653.1,78.3
2025-07-31,8,sunny,25.9,1752.6,1458.8,15946.9,79.7
2025-07-31,9,sunny,25.9,2440.7,2246.4,16141.2,80.7
2025-07-31,10,sunny,25.9,2883.1,1673.1,17351.2,86.8
2025-07-31,11,sunny,25.9,3457.8,1030.2,19778.8,98.9
2025-07-31,12,sunny,25.9,3913.9,540.9,20000.0,100.0
2025-07-31,13,sunny,25.9,3721.2,341.9,20000.0,100.0
2025-07-31,14,sunny,25.9,3495.2,319.9,20000.0,100.0
2025-07-31,15,sunny,25.9,2823.1,451.0,20000.0,100.0
2025-07-31,16,sunny,25.9,2521.3,967.9,20000.0,100.0
2025-07-31,17,sunny,25.9,1807.5,2214.6,19592.9,98.0
2025-07-31,18,sunny,25.9,862.0,2413.7,18041.2,90.2
2025-07-31,19,sunny,25.9,0.0,2012.0,16029.2,80.1
2025-08-01,6,sunny,26.3,0.0,450.1,15579.1,77.9
2025-08-01,7,sunny,26.3,995.7,1040.5,15534.3,77.7
2025-08-01,8,sunny,26.3,1820.2,1534.6,15819.9,79.1
2025-08-01,9,sunny,26.3,2486.6,1839.9,16466.6,82.3
2025-08-01,10,sunny,26.3,3227.6,1469.8,18224.4,91.1
2025-08-01,11,sunny,26.3,3633.9,1095.4,20000.0,100.0
2025-08-01,12,sunny,26.3,3964.0,537.1,20000.0,100.0
2025-08-01,13,sunny,26.3,3733.6,310.4,20000.0,100.0
2025-08-01,14,sunny,26.3,3985.6,304.6,20000.0,100.0
2025-08-01,15,sunny,26.3,3357.5,486.5,20000.0,100.0
2025-08-01,16,sunny,26.3,2665.6,908.0,20000.0,100.0
2025-08-01,17,sunny,26.3,1862.7,1824.3,20000.0,100.0
2025-08-01,18,sunny,26.3,897.6,2403.1,18494.5,92.5
2025-08-01,19,sunny,26.3,0.0,2213.9,16280.6,81.4
2025-08-02,6,sunny,29.0,0.0,551.4,15729.2,78.6
2025-08-02,7,sunny,29.0,1059.4,910.7,15877.9,79.4
2025-08-02,8,sunny,29.0,2238.6,1902.7,16213.8,81.1
2025-08-02,9,sunny,29.0,3222.1,1969.7,17466.2,87.3
2025-08-02,10,sunny,29.0,3539.8,1671.2,19334.8,96.7
2025-08-02,11,sunny,29.0,4137.0,1073.0,20000.0,100.0
2025-08-02,12,sunny,29.0,4211.4,509.4,20000.0,100.0
2025-08-02,13,sunny,29.0,4818.1,381.3,20000.0,100.0
2025-08-02,14,sunny,29.0,4369.8,358.2,20000.0,100.0
2025-08-02,15,sunny,29.0,3514.0,407.7,20000.0,100.0
2025-08-02,16,sunny,29.0,2800.2,1103.5,20000.0,100.0
2025-08-02,17,sunny,29.0,2254.4,1807.5,20000.0,100.0
2025-08-02,18,sunny,29.0,1012.2,2707.5,18304.7,91.5
2025-08-02,19,sunny,29.0,0.0,2324.8,15979.9,79.9
2025-08-03,6,sunny,28.4,0.0,471.7,15508.2,77.5
2025-08-03,7,sunny,28.4,1043.3,1105.8,15445.7,77.2
2025-08-03,8,sunny,28.4,2181.6,1670.9,15956.4,79.8
2025-08-03,9,sunny,28.4,2996.9,2355.6,16597.7,83.0
2025-08-03,10,sunny,28.4,3982.1,1860.7,18719.1,93.6
2025-08-03,11,sunny,28.4,4388.2,1074.2,20000.0,100.0
2025-08-03,12,sunny,28.4,4435.8,519.7,20000.0,100.0
2025-08-03,13,sunny,28.4,4509.8,343.6,20000.0,100.0
2025-08-03,14,sunny,28.4,4641.5,361.5,20000.0,100.0
2025-08-03,15,sunny,28.4,3801.9,435.1,20000.0,100.0
2025-08-03,16,sunny,28.4,3244.4,1104.8,20000.0,100.0
2025-08-03,17,sunny,28.4,2234.6,1831.0,20000.0,100.0
2025-08-03,18,sunny,28.4,1073.3,3155.5,17917.8,89.6
2025-08-03,19,sunny,28.4,0.0,2258.7,15659.1,78.3
2025-08-04,6,sunny,26.5,0.0,535.1,15124.0,75.6
2025-08-04,7,sunny,26.5,1061.2,1015.5,15169.7,75.8
2025-08-04,8,sunny,26.5,2202.3,1877.8,15494.2,77.5
2025-08-04,9,sunny,26.5,2952.7,2252.4,16194.5,81.0
2025-08-04,10,sunny,26.5,3540.8,1517.1,18218.2,91.1
2025-08-04,11,sunny,26.5,4227.6,833.8,20000.0,100.0
2025-08-04,12,sunny,26.5,4859.3,548.8,20000.0,100.0
2025-08-04,13,sunny,26.5,4230.7,367.4,20000.0,100.0
2025-08-04,14,sunny,26.5,4287.9,334.8,20000.0,100.0
2025-08-04,15,sunny,26.5,3993.3,435.5,20000.0,100.0
2025-08-04,16,sunny,26.5,2857.6,820.4,20000.0,100.0
2025-08-04,17,sunny,26.5,2127.2,2389.4,19737.8,98.7
2025-08-04,18,sunny,26.5,1108.2,2712.5,18133.5,90.7
2025-08-04,19,sunny,26.5,0.0,2367.8,15765.7,78.8
2025-08-05,6,sunny,26.1,0.0,453.6,15312.1,76.6
2025-08-05,7,sunny,26.1,1088.4,929.0,15471.5,77.4
2025-08-05,8,sunny,26.1,2201.8,1804.1,15869.2,79.3
2025-08-05,9,sunny,26.1,3391.8,1925.1,17335.9,86.7
2025-08-05,10,sunny,26.1,4029.5,1467.3,19898.1,99.5
2025-08-05,11,sunny,26.1,4357.8,1037.7,20000.0,100.0
2025-08-05,12,sunny,26.1,5057.9,530.3,20000.0,100.0
2025-08-05,13,sunny,26.1,4573.2,338.7,20000.0,100.0
2025-08-05,14,sunny,26.1,4504.0,362.2,20000.0,100.0
2025-08-05,15,sunny,26.1,4107.1,481.3,20000.0,100.0
2025-08-05,16,sunny,26.1,3056.3,950.1,20000.0,100.0
2025-08-05,17,sunny,26.1,2360.2,2022.2,20000.0,100.0
2025-08-05,18,sunny,26.1,1190.4,2829.9,18360.5,91.8
2025-08-05,19,sunny,26.1,0.0,1899.6,16460.9,82.3
2025-08-06,6,sunny,27.7,0.0,493.9,15967.0,79.8
2025-08-06,7,sunny,27.7,1042.5,1096.0,15913.5,79.6
2025-08-06,8,sunny,27.7,2233.2,1943.3,16203.4,81.0
2025-08-06,9,sunny,27.7,3226.0,2207.0,17222.4,86.1
2025-08-06,10,sunny,27.7,3691.8,1880.9,19033.3,95.2
2025-08-06,11,sunny,27.7,3916.2,1058.7,20000.0,100.0
2025-08-06,12,sunny,27.7,4484.6,515.2,20000.0,100.0
2025-08-06,13,sunny,27.7,4399.5,320.4,20000.0,100.0
2025-08-06,14,sunny,27.7,3921.3,308.4,20000.0,100.0
2025-08-06,15,sunny,27.7,3667.0,390.5,20000.0,100.0
2025-08-06,16,sunny,27.7,2880.4,988.6,20000.0,100.0
2025-08-06,17,sunny,27.7,2041.4,2314.3,19727.1,98.6
2025-08-06,18,sunny,27.7,1016.9,2885.7,17858.3,89.3
2025-08-06,19,sunny,27.7,0.0,2123.5,15734.8,78.7
2025-08-07,6,sunny,26.8,0.0,491.1,15243.7,76.2
2025-08-07,7,sunny,26.8,1083.7,951.5,15375.9,76.9
2025-08-07,8,sunny,26.8,2169.8,1786.7,15759.0,78.8
2025-08-07,9,sunny,26.8,3126.2,2276.0,16609.2,83.0
2025-08-07,10,sunny,26.8,3874.5,1566.9,18916.8,94.6
2025-08-07,11,sunny,26.8,4297.6,830.9,20000.0,100.0
2025-08-07,12,sunny,26.8,4756.4,538.3,20000.0,100.0
2025-08-07,13,sunny,26.8,4923.1,327.3,20000.0,100.0
2025-08-07,14,sunny,26.8,4244.5,350.1,20000.0,100.0
2025-08-07,15,sunny,26.8,3651.9,412.8,20000.0,100.0
2025-08-07,16,sunny,26.8,3331.1,933.4,20000.0,100.0
2025-08-07,17,sunny,26.8,2082.9,1957.8,20000.0,100.0
2025-08-07,18,sunny,26.8,1157.2,2525.6,18631.6,93.2
2025-08-07,19,sunny,26.8,0.0,2066.6,16565.0,82.8
2025-08-08,6,sunny,29.4,0.0,474.5,16090.5,80.5
2025-08-08,7,sunny,29.4,953.7,945.0,16099.2,80.5
2025-08-08,8,sunny,29.4,1674.3,1671.5,16102.0,80.5
2025-08-08,9,sunny,29.4,2552.1,2073.4,16580.7,82.9
2025-08-08,10,sunny,29.4,3317.6,1911.6,17986.7,89.9
2025-08-08,11,sunny,29.4,3752.9,986.1,20000.0,100.0
2025-08-08,12,sunny,29.4,3840.4,511.0,20000.0,100.0
2025-08-08,13,sunny,29.4,3691.5,364.8,20000.0,100.0
2025-08-08,14,sunny,29.4,3791.6,293.6,20000.0,100.0
2025-08-08,15,sunny,29.4,3359.7,470.2,20000.0,100.0
2025-08-08,16,sunny,29.4,2519.5,1082.6,20000.0,100.0
2025-08-08,17,sunny,29.4,1682.1,1807.5,19874.6,99.4
2025-08-08,18,sunny,29.4,898.4,2875.4,17897.6,89.5
2025-08-08,19,sunny,29.4,0.0,2384.9,15512.7,77.6
2025-08-09,6,sunny,26.7,0.0,416.8,15095.9,75.5
2025-08-09,7,sunny,26.7,1085.4,926.8,15254.5,76.3
2025-08-09,8,sunny,26.7,2186.1,1799.6,15641.0,78.2
2025-08-09,9,sunny,26.7,2705.6,1843.4,16503.2,82.5
2025-08-09,10,sunny,26.7,3377.8,1932.9,17948.1,89.7
2025-08-09,11,sunny,26.7,4213.2,941.3,20000.0,100.0
2025-08-09,12,sunny,26.7,4149.6,544.6,20000.0,100.0
2025-08-09,13,sunny,26.7,4150.3,354.3,20000.0,100.0
2025-08-09,14,sunny,26.7,4263.2,296.2,20000.0,100.0
2025-08-09,15,sunny,26.7,3609.0,390.3,20000.0,100.0
2025-08-09,16,sunny,26.7,2851.7,1098.8,20000.0,100.0
2025-08-09,17,sunny,26.7,2096.9,2324.6,19772.3,98.9
2025-08-09,18,sunny,26.7,1055.2,2599.2,18228.3,91.1
2025-08-09,19,sunny,26.7,0.0,2106.0,16122.3,80.6
2025-08-10,6,sunny,28.1,0.0,524.3,15598.0,78.0
2025-08-10,7,sunny,28.1,959.9,1070.7,15487.2,77.4
2025-08-10,8,sunny,28.1,1904.7,1585.0,15806.9,79.0
2025-08-10,9,sunny,28.1,2639.3,2291.6,16154.6,80.8
2025-08-10,10,sunny,28.1,3359.7,1693.4,17820.9,89.1
2025-08-10,11,sunny,28.1,3738.2,1015.9,20000.0,100.0
2025-08-10,12,sunny,28.1,4324.8,466.1,20000.0,100.0
2025-08-10,13,sunny,28.1,4429.5,286.6,20000.0,100.0
2025-08-10,14,sunny,28.1,3684.2,324.0,20000.0,100.0
2025-08-10,15,sunny,28.1,3543.3,393.8,20000.0,100.0
2025-08-10,16,sunny,28.1,2792.3,911.7,20000.0,100.0
2025-08-10,17,sunny,28.1,1956.9,2206.3,19750.6,98.8
2025-08-10,18,sunny,28.1,1072.1,2782.5,18040.2,90.2
2025-08-10,19,sunny,28.1,0.0,2155.0,15885.2,79.4
2025-08-11,6,sunny,26.9,0.0,446.7,15438.5,77.2
2025-08-11,7,sunny,26.9,1190.5,860.2,15768.8,78.8
2025-08-11,8,sunny,26.9,2316.6,1541.4,16544.0,82.7
2025-08-11,9,sunny,26.9,3384.7,2217.2,17711.5,88.6
2025-08-11,10,sunny,26.9,3671.9,1800.5,19582.9,97.9
2025-08-11,11,sunny,26.9,4523.5,915.3,20000.0,100.0
2025-08-11,12,sunny,26.9,4553.2,521.9,20000.0,100.0
2025-08-11,13,sunny,26.9,4902.7,316.3,20000.0,100.0
2025-08-11,14,sunny,26.9,4710.2,293.8,20000.0,100.0
2025-08-11,15,sunny,26.9,3659.7,438.4,20000.0,100.0
2025-08-11,16,sunny,26.9,2966.9,899.7,20000.0,100.0
2025-08-11,17,sunny,26.9,2215.4,1970.7,20000.0,100.0
2025-08-11,18,sunny,26.9,1089.6,2991.9,18097.7,90.5
2025-08-11,19,sunny,26.9,0.0,2320.3,15777.4,78.9
2025-08-12,6,sunny,28.6,0.0,532.6,15244.8,76.2
2025-08-12,7,sunny,28.6,952.8,887.8,15309.8,76.5
2025-08-12,8,sunny,28.6,2042.7,1825.0,15527.5,77.6
2025-08-12,9,sunny,28.6,2817.3,1809.5,16535.3,82.7
2025-08-12,10,sunny,28.6,3239.7,1701.8,18073.2,90.4
2025-08-12,11,sunny,28.6,4052.6,951.8,20000.0,100.0
2025-08-12,12,sunny,28.6,3837.7,443.3,20000.0,100.0
2025-08-12,13,sunny,28.6,4202.1,353.0,20000.0,100.0
2025-08-12,14,sunny,28.6,3624.3,272.4,20000.0,100.0
2025-08-12,15,sunny,28.6,3310.6,372.5,20000.0,100.0
2025-08-12,16,sunny,28.6,2787.0,855.4,20000.0,100.0
2025-08-12,17,sunny,28.6,1984.9,2280.8,19704.1,98.5
2025-08-12,18,sunny,28.6,1071.7,3199.4,17576.4,87.9
2025-08-12,19,sunny,28.6,0.0,1808.4,15768.0,78.8
2025-08-13,6,sunny,28.1,0.0,469.1,15298.9,76.5
2025-08-13,7,sunny,28.1,914.4,881.2,15332.1,76.7
2025-08-13,8,sunny,28.1,1890.8,1783.1,15439.8,77.2
2025-08-13,9,sunny,28.1,2629.4,2358.8,15710.4,78.6
2025-08-13,10,sunny,28.1,3047.4,1523.0,17234.8,86.2
2025-08-13,11,sunny,28.1,3621.2,1007.2,19848.8,99.2
2025-08-13,12,sunny,28.1,3965.5,427.2,20000.0,100.0
2025-08-13,13,sunny,28.1,4190.9,314.1,20000.0,100.0
2025-08-13,14,sunny,28.1,3607.3,327.3,20000.0,100.0
2025-08-13,15,sunny,28.1,3467.8,446.5,20000.0,100.0
2025-08-13,16,sunny,28.1,2798.1,873.9,20000.0,100.0
2025-08-13,17,sunny,28.1,1866.2,2313.4,19552.8,97.8
2025-08-13,18,sunny,28.1,945.1,2703.4,17794.5,89.0
2025-08-13,19,sunny,28.1,0.0,1878.9,15915.6,79.6
2025-08-14,6,sunny,23.9,0.0,560.3,15355.3,76.8
2025-08-14,7,sunny,23.9,1166.5,832.6,15689.2,78.4
2025-08-14,8,sunny,23.9,2279.9,1665.2,16303.9,81.5
2025-08-14,9,sunny,23.9,3122.7,2033.4,17393.2,87.0
2025-08-14,10,sunny,23.9,3969.9,1740.6,19622.5,98.1
2025-08-14,11,sunny,23.9,4531.4,873.8,20000.0,100.0
2025-08-14,12,sunny,23.9,4346.8,481.0,20000.0,100.0
2025-08-14,13,sunny,23.9,4220.1,352.9,20000.0,100.0
2025-08-14,14,sunny,23.9,4167.7,321.1,20000.0,100.0
2025-08-14,15,sunny,23.9,3536.6,383.6,20000.0,100.0
2025-08-14,16,sunny,23.9,3109.2,908.1,20000.0,100.0
2025-08-14,17,sunny,23.9,2044.7,1934.4,20000.0,100.0
2025-08-14,18,sunny,23.9,1053.0,2923.9,18129.1,90.6
2025-08-14,19,sunny,23.9,0.0,2018.9,16110.2,80.6
2025-08-15,6,sunny,27.3,0.0,453.1,15657.1,78.3
2025-08-15,7,sunny,27.3,1244.3,937.3,15964.1,79.8
2025-08-15,8,sunny,27.3,2191.3,1908.3,16247.1,81.2
2025-08-15,9,sunny,27.3,3310.0,2171.8,17385.3,86.9
2025-08-15,10,sunny,27.3,4250.8,1476.5,20000.0,100.0
2025-08-15,11,sunny,27.3,4795.0,1013.5,20000.0,100.0
2025-08-15,12,sunny,27.3,4735.2,453.9,20000.0,100.0
2025-08-15,13,sunny,27.3,4545.2,377.7,20000.0,100.0
2025-08-15,14,sunny,27.3,4307.1,292.9,20000.0,100.0
2025-08-15,15,sunny,27.3,4130.0,452.5,20000.0,100.0
2025-08-15,16,sunny,27.3,3064.0,1055.1,20000.0,100.0
2025-08-15,17,sunny,27.3,2269.1,2325.8,19943.3,99.7
2025-08-15,18,sunny,27.3,1092.6,2433.2,18602.7,93.0
2025-08-15,19,sunny,27.3,0.0,1884.6,16718.1,83.6
2025-08-16,6,sunny,26.7,0.0,548.4,16169.7,80.8
2025-08-16,7,sunny,26.7,1131.0,1094.5,16206.2,81.0
2025-08-16,8,sunny,26.7,2216.9,1673.3,16749.8,83.7
2025-08-16,9,sunny,26.7,2932.1,2349.6,17332.3,86.7
2025-08-16,10,sunny,26.7,3939.5,1943.2,19328.6,96.6
2025-08-16,11,sunny,26.7,4373.3,876.2,20000.0,100.0
2025-08-16,12,sunny,26.7,4764.4,555.4,20000.0,100.0
2025-08-16,13,sunny,26.7,4573.1,369.3,20000.0,100.0
2025-08-16,14,sunny,26.7,4239.5,357.7,20000.0,100.0
2025-08-16,15,sunny,26.7,3465.8,472.2,20000.0,100.0
2025-08-16,16,sunny,26.7,2775.0,917.7,20000.0,100.0
2025-08-16,17,sunny,26.7,1970.4,2092.5,19877.9,99.4
2025-08-16,18,sunny,26.7,1030.7,3202.5,17706.1,88.5
2025-08-16,19,sunny,26.7,0.0,2356.9,15349.2,76.7
2025-08-17,6,sunny,27.6,0.0,519.5,14829.7,74.1
2025-08-17,7,sunny,27.6,1068.1,1053.2,14844.6,74.2
2025-08-17,8,sunny,27.6,2167.5,1746.7,15265.4,76.3
2025-08-17,9,sunny,27.6,3149.7,2238.4,16176.7,80.9
2025-08-17,10,sunny,27.6,3746.8,1631.1,18292.4,91.5
2025-08-17,11,sunny,27.6,3826.7,887.4,20000.0,100.0
2025-08-17,12,sunny,27.6,4578.4,520.6,20000.0,100.0
2025-08-17,13,sunny,27.6,4285.4,346.1,20000.0,100.0
2025-08-17,14,sunny,27.6,3949.8,293.3,20000.0,100.0
2025-08-17,15,sunny,27.6,3898.6,414.6,20000.0,100.0
2025-08-17,16,sunny,27.6,2823.7,960.5,20000.0,100.0
2025-08-17,17,sunny,27.6,2023.9,2250.7,19773.2,98.9
2025-08-17,18,sunny,27.6,1136.1,2897.6,18011.7,90.1
2025-08-17,19,sunny,27.6,0.0,2020.3,15991.4,80.0
2025-08-18,6,sunny,26.7,0.0,543.5,15447.9,77.2
2025-08-18,7,sunny,26.7,1063.9,959.9,15551.9,77.8
2025-08-18,8,sunny,26.7,1954.8,1874.0,15632.7,78.2
2025-08-18,9,sunny,26.7,2829.2,2043.7,16418.2,82.1
2025-08-18,10,sunny,26.7,3892.4,1680.3,18630.3,93.2
2025-08-18,11,sunny,26.7,4481.0,878.3,20000.0,100.0
2025-08-18,12,sunny,26.7,4609.3,560.0,20000.0,100.0
2025-08-18,13,sunny,26.7,4495.6,352.8,20000.0,100.0
2025-08-18,14,sunny,26.7,4133.3,339.4,20000.0,100.0
2025-08-18,15,sunny,26.7,3931.4,451.6,20000.0,100.0
2025-08-18,16,sunny,26.7,3180.2,989.9,20000.0,100.0
2025-08-18,17,sunny,26.7,2113.4,1982.2,20000.0,100.0
2025-08-18,18,sunny,26.7,1110.3,3143.1,17967.2,89.8
