transaction_id,date,hour,household_id,device_id,battery_level_start_pct,battery_level_end_pct,energy_delivered_wh,charge_duration_min,household_kerosene_use_l_this_week,is_simulated_fault_injected
T010265,2025-08-31,16,HH124,DEV0181,35.5,70.9,15.7,91.9,0.44,True
T010266,2025-08-31,17,HH129,DEV0188,17.2,93.6,4.51,30.9,0.69,False
T010267,2025-08-31,17,HH131,DEV0190,19.9,96.9,3.62,19.2,0.42,False
T010268,2025-08-31,12,HH133,DEV0193,35.7,100.0,2.44,13.9,0.12,False
T010269,2025-08-31,13,HH135,DEV0198,29.5,100.0,4.09,19.2,0.08,False
T010270,2025-08-31,15,HH138,DEV0203,8.0,94.4,29.45,201.9,0.28,False
T010271,2025-08-31,18,HH139,DEV0205,25.3,100.0,5.0,29.9,0.29,False
T010272,2025-09-01,15,HH001,DEV0001,32.8,100.0,23.12,121.5,0.22,False
T010273,2025-09-01,15,HH002,DEV0003,9.2,86.1,4.3,26.9,0.51,False
T010274,2025-09-01,16,HH012,DEV0016,32.8,85.8,1.8,9.7,0.11,True
T010275,2025-09-01,16,HH015,DEV0020,24.7,99.5,2.54,17.0,0.46,False
T010276,2025-09-01,19,HH018,DEV0024,8.7,100.0,6.21,41.5,0.49,False
T010277,2025-09-01,15,HH019,DEV0026,7.1,91.3,28.28,199.5,0.3,False
T010278,2025-09-01,19,HH020,DEV0027,38.0,100.0,2.17,14.1,0.22,False
T010279,2025-09-01,16,HH022,DEV0031,26.6,100.0,14.9,97.2,0.59,False
T010280,2025-09-01,16,HH028,DEV0040,5.0,78.5,28.37,176.0,0.28,False
T010281,2025-09-01,16,HH029,DEV0043,37.4,100.0,33.12,169.2,0.59,False
T010282,2025-09-01,13,HH033,DEV0048,40.0,100.0,3.84,19.9,0.17,False
T010283,2025-09-01,14,HH036,DEV0051,9.1,88.1,4.74,22.3,0.43,False
T010284,2025-09-01,18,HH037,DEV0053,19.9,93.3,3.45,21.1,0.53,False
T010285,2025-09-01,19,HH042,DEV0062,18.1,98.3,23.59,144.0,0.2,False
T010286,2025-09-01,18,HH044,DEV0066,7.4,81.4,23.16,117.4,0.77,False
T010287,2025-09-01,19,HH047,DEV0070,6.9,97.5,21.83,96.4,0.13,False
T010288,2025-09-01,13,HH056,DEV0082,37.2,100.0,2.95,17.4,0.39,False
T010289,2025-09-01,18,HH057,DEV0084,20.0,100.0,2.56,15.6,0.48,False
T010290,2025-09-01,19,HH060,DEV0088,32.2,100.0,4.95,23.8,0.82,False
T010291,2025-09-01,15,HH065,DEV0097,22.4,100.0,5.82,27.0,0.49,False
T010292,2025-09-01,17,HH067,DEV0099,31.9,100.0,5.45,30.6,0.45,False
T010293,2025-09-01,14,HH068,DEV0100,23.6,99.0,32.72,188.5,0.58,False
T010294,2025-09-01,12,HH071,DEV0103,11.8,99.0,5.49,25.4,0.45,False
T010295,2025-09-01,18,HH074,DEV0107,37.4,100.0,31.49,208.2,0.2,False
T010296,2025-09-01,19,HH076,DEV0110,21.2,94.9,26.38,183.6,0.41,False
T010297,2025-09-01,15,HH080,DEV0116,31.0,100.0,5.18,24.7,0.52,False
T010298,2025-09-01,17,HH082,DEV0120,15.7,95.9,3.69,22.7,0.75,False
T010299,2025-09-01,16,HH083,DEV0122,19.3,98.4,30.61,208.6,0.29,False
T010300,2025-09-01,17,HH087,DEV0128,31.3,100.0,2.2,10.0,0.16,False
T010301,2025-09-01,10,HH089,DEV0130,13.9,100.0,3.87,18.8,0.16,False
T010302,2025-09-01,18,HH090,DEV0132,15.3,99.3,48.81,213.1,0.55,False
T010303,2025-09-01,13,HH092,DEV0134,16.9,100.0,37.15,231.9,0.44,False
T010304,2025-09-01,11,HH098,DEV0142,12.7,95.5,45.52,222.3,0.75,False
T010305,2025-09-01,16,HH099,DEV0144,39.4,100.0,4.67,23.6,0.22,False
T010306,2025-09-01,17,HH100,DEV0146,14.4,95.5,4.62,30.3,0.13,False
T010307,2025-09-01,14,HH101,DEV0147,26.1,100.0,2.66,17.1,0.05,False
T010308,2025-09-01,19,HH105,DEV0151,34.7,100.0,3.26,16.1,0.2,False
T010309,2025-09-01,14,HH106,DEV0152,34.1,100.0,34.73,152.2,0.15,False
T010310,2025-09-01,19,HH109,DEV0156,14.8,89.3,5.66,29.0,0.32,False
T010311,2025-09-01,16,HH119,DEV0175,38.6,100.0,15.47,72.6,0.31,False
T010312,2025-09-01,15,HH121,DEV0177,23.3,100.0,4.37,29.2,0.72,False
T010313,2025-09-01,13,HH124,DEV0181,26.8,61.5,15.4,88.1,0.76,True
T010314,2025-09-01,17,HH126,DEV0184,5.1,54.6,3.76,21.0,0.21,True
T010315,2025-09-01,19,HH127,DEV0186,16.0,100.0,42.42,212.4,0.23,False
T010316,2025-09-01,17,HH128,DEV0187,33.1,100.0,2.81,19.8,0.15,False
T010317,2025-09-01,16,HH129,DEV0188,30.7,100.0,4.09,30.6,0.81,False
T010318,2025-09-01,15,HH131,DEV0190,6.5,89.4,3.9,17.9,0.43,False
T010319,2025-09-01,13,HH132,DEV0192,34.6,100.0,3.27,16.7,0.28,False
T010320,2025-09-01,10,HH133,DEV0195,34.4,100.0,14.96,74.1,0.15,False
T010321,2025-09-01,8,HH135,DEV0198,34.5,100.0,3.8,23.6,0.13,False
T010322,2025-09-01,18,HH136,DEV0199,33.4,100.0,30.7,184.4,0.42,False
T010323,2025-09-01,18,HH138,DEV0203,11.2,100.0,30.28,157.3,0.16,False
T010324,2025-09-01,15,HH140,DEV0206,15.0,98.6,21.56,102.0,0.41,False
T010325,2025-09-02,13,HH002,DEV0002,24.9,100.0,42.66,198.1,0.63,False
T010326,2025-09-02,19,HH003,DEV0004,39.7,100.0,24.0,166.2,0.34,False
T010327,2025-09-02,17,HH005,DEV0006,22.3,100.0,3.03,13.4,0.48,False
T010328,2025-09-02,18,HH009,DEV0013,34.5,100.0,3.67,24.1,0.21,False
T010329,2025-09-02,14,HH011,DEV0015,7.4,78.5,42.35,216.6,0.75,False
T010330,2025-09-02,17,HH012,DEV0016,5.7,36.1,1.03,6.6,0.1,True
T010331,2025-09-02,15,HH015,DEV0020,28.9,100.0,2.42,10.7,0.33,False
T010332,2025-09-02,16,HH016,DEV0021,23.6,100.0,34.76,193.4,0.27,False
T010333,2025-09-02,16,HH018,DEV0025,20.5,98.7,31.43,143.3,0.59,False
T010334,2025-09-02,12,HH020,DEV0027,28.2,100.0,2.51,15.8,0.12,False
T010335,2025-09-02,15,HH025,DEV0037,9.9,95.5,50.35,269.8,0.46,False
T010336,2025-09-02,13,HH030,DEV0044,22.7,100.0,2.71,14.1,0.11,False
T010337,2025-09-02,17,HH037,DEV0053,25.8,100.0,3.49,22.4,0.45,False
T010338,2025-09-02,18,HH042,DEV0061,26.8,98.0,29.64,153.6,0.38,False
T010339,2025-09-02,15,HH044,DEV0066,9.5,99.1,28.05,162.8,0.65,False
T010340,2025-09-02,11,HH045,DEV0067,25.5,97.8,37.15,265.8,0.87,False
T010341,2025-09-02,17,HH050,DEV0074,10.8,95.6,3.9,21.3,0.38,False
T010342,2025-09-02,17,HH052,DEV0077,6.4,98.7,4.71,27.6,0.32,False
T010343,2025-09-02,18,HH055,DEV0081,14.3,92.6,3.29,15.0,0.43,False
T010344,2025-09-02,17,HH063,DEV0093,29.1,100.0,20.35,96.3,0.38,False
T010345,2025-09-02,15,HH064,DEV0095,37.7,100.0,1.93,8.9,0.38,False
T010346,2025-09-02,15,HH065,DEV0097,34.3,100.0,4.93,26.0,0.62,False
T010347,2025-09-02,19,HH066,DEV0098,5.9,35.3,1.91,9.6,0.35,True
T010348,2025-09-02,15,HH071,DEV0103,30.3,100.0,4.39,28.9,0.38,False
T010349,2025-09-02,14,HH072,DEV0104,15.1,98.5,24.44,125.4,0.09,False
T010350,2025-09-02,19,HH073,DEV0105,23.7,100.0,4.65,25.7,0.15,False
T010351,2025-09-02,19,HH083,DEV0122,25.4,100.0,28.87,180.6,0.25,False
T010352,2025-09-02,17,HH086,DEV0126,27.1,100.0,22.67,134.6,0.34,False
T010353,2025-09-02,17,HH087,DEV0128,31.9,100.0,2.18,12.6,0.31,False
T010354,2025-09-02,14,HH093,DEV0135,6.8,80.0,3.15,17.0,0.29,False
T010355,2025-09-02,12,HH094,DEV0137,31.0,100.0,3.38,19.6,0.22,False
T010356,2025-09-02,17,HH099,DEV0144,6.1,89.2,6.39,32.0,0.22,False
T010357,2025-09-02,18,HH100,DEV0145,35.3,100.0,26.33,129.6,0.16,False
T010358,2025-09-02,19,HH101,DEV0147,38.3,100.0,2.22,10.4,0.06,False
T010359,2025-09-02,17,HH105,DEV0151,10.2,83.8,3.68,16.8,0.23,False
T010360,2025-09-02,18,HH106,DEV0152,39.5,100.0,31.88,194.2,0.14,False
T010361,2025-09-02,14,HH112,DEV0163,28.9,100.0,23.96,117.6,0.45,False
T010362,2025-09-02,16,HH113,DEV0164,12.3,58.3,9.94,43.0,0.29,True
T010363,2025-09-02,15,HH118,DEV0172,39.0,100.0,28.36,136.4,0.23,False
T010364,2025-09-02,18,HH125,DEV0182,20.9,98.8,25.62,116.9,0.25,False
T010365,2025-09-02,17,HH129,DEV0188,35.6,100.0,3.8,18.4,0.5,False
T010366,2025-09-02,15,HH131,DEV0190,6.2,79.4,3.44,15.9,0.27,False
T010367,2025-09-02,14,HH134,DEV0197,29.0,100.0,17.4,112.8,0.13,False
T010368,2025-09-02,14,HH135,DEV0198,16.7,100.0,4.83,25.7,0.16,False
T010369,2025-09-02,19,HH140,DEV0206,23.0,100.0,19.87,91.5,0.39,False
T010370,2025-09-03,15,HH002,DEV0003,38.9,100.0,3.42,20.8,0.52,False
T010371,2025-09-03,18,HH004,DEV0005,30.0,100.0,5.04,26.8,0.22,False
T010372,2025-09-03,14,HH005,DEV0006,15.5,94.3,3.07,17.3,0.32,False
T010373,2025-09-03,15,HH010,DEV0014,39.8,100.0,35.88,260.9,0.43,False
T010374,2025-09-03,17,HH012,DEV0016,15.6,52.5,1.25,7.9,0.08,True
T010375,2025-09-03,16,HH013,DEV0018,7.9,82.9,5.63,30.7,0.93,False
T010376,2025-09-03,12,HH021,DEV0028,6.5,90.4,22.74,147.6,0.48,False
T010377,2025-09-03,19,HH027,DEV0039,22.2,100.0,2.49,12.1,0.28,False
T010378,2025-09-03,17,HH031,DEV0046,22.4,100.0,40.35,225.5,0.46,False
T010379,2025-09-03,18,HH034,DEV0049,24.1,100.0,5.69,34.4,0.17,False
T010380,2025-09-03,19,HH036,DEV0051,35.0,100.0,3.9,27.0,0.61,False
T010381,2025-09-03,19,HH037,DEV0053,18.9,100.0,3.81,26.8,0.48,False
T010382,2025-09-03,17,HH039,DEV0057,34.7,100.0,4.96,25.9,0.61,False
T010383,2025-09-03,19,HH041,DEV0060,34.2,100.0,3.36,22.2,0.1,False
T010384,2025-09-03,19,HH046,DEV0068,15.9,96.0,37.62,191.5,0.06,False
T010385,2025-09-03,17,HH047,DEV0070,11.0,100.0,21.45,98.1,0.14,False
T010386,2025-09-03,17,HH050,DEV0074,16.2,95.5,3.65,27.1,0.46,False
T010387,2025-09-03,19,HH054,DEV0079,22.7,100.0,3.63,22.5,0.34,False
T010388,2025-09-03,14,HH055,DEV0080,8.5,87.7,24.07,138.9,0.32,False
T010389,2025-09-03,15,HH064,DEV0095,39.7,100.0,1.87,11.5,0.35,False
T010390,2025-09-03,16,HH069,DEV0101,7.4,92.7,47.11,289.9,0.21,False
T010391,2025-09-03,19,HH077,DEV0111,34.2,100.0,5.13,25.4,0.37,False
T010392,2025-09-03,19,HH081,DEV0117,20.6,100.0,19.06,133.1,0.51,False
T010393,2025-09-03,14,HH086,DEV0127,37.8,100.0,2.43,16.7,0.3,False
T010394,2025-09-03,19,HH097,DEV0141,6.4,88.6,4.27,19.3,0.54,False
T010395,2025-09-03,14,HH098,DEV0142,20.7,100.0,43.61,236.4,0.61,False
T010396,2025-09-03,17,HH100,DEV0146,32.0,100.0,3.88,18.1,0.2,False
T010397,2025-09-03,19,HH104,DEV0150,36.0,100.0,21.06,151.4,0.24,False
T010398,2025-09-03,15,HH110,DEV0159,38.4,100.0,2.22,9.7,0.45,False
T010399,2025-09-03,17,HH113,DEV0164,21.0,62.5,8.96,60.0,0.34,True
T010400,2025-09-03,19,HH126,DEV0184,35.3,77.1,3.18,18.8,0.19,True
T010401,2025-09-03,13,HH127,DEV0185,26.4,100.0,43.5,218.8,0.13,False
T010402,2025-09-03,16,HH130,DEV0189,11.1,100.0,6.31,27.9,0.11,False
T010403,2025-09-03,19,HH131,DEV0190,6.7,90.3,3.93,20.0,0.36,False
T010404,2025-09-03,16,HH133,DEV0193,17.5,91.2,2.8,17.7,0.19,False
T010405,2025-09-03,18,HH139,DEV0204,10.4,86.2,27.82,181.5,0.34,False
T010406,2025-09-03,16,HH140,DEV0206,24.9,98.4,18.97,106.2,0.33,False
T010407,2025-09-04,19,HH001,DEV0001,13.3,88.5,25.88,150.9,0.29,False
T010408,2025-09-04,16,HH002,DEV0002,9.4,82.8,41.71,251.1,0.67,False
T010409,2025-09-04,15,HH003,DEV0004,6.4,90.1,33.33,230.5,0.38,False
T010410,2025-09-04,19,HH005,DEV0006,7.3,88.4,3.16,14.5,0.52,False
T010411,2025-09-04,19,HH009,DEV0013,12.8,100.0,4.88,28.3,0.21,False
T010412,2025-09-04,18,HH010,DEV0014,30.0,100.0,41.72,194.2,0.32,False
T010413,2025-09-04,15,HH011,DEV0015,31.6,100.0,40.77,229.9,0.61,False
T010414,2025-09-04,14,HH014,DEV0019,17.6,95.6,3.51,17.5,0.29,False
T010415,2025-09-04,16,HH016,DEV0021,39.2,100.0,27.66,186.1,0.36,False
T010416,2025-09-04,16,HH017,DEV0023,14.5,100.0,4.87,34.6,0.71,False
T010417,2025-09-04,17,HH018,DEV0024,22.4,100.0,5.28,36.2,0.33,False
T010418,2025-09-04,19,HH027,DEV0039,37.0,100.0,2.02,10.6,0.25,False
T010419,2025-09-04,14,HH028,DEV0040,30.5,100.0,26.83,190.4,0.31,False
T010420,2025-09-04,18,HH029,DEV0043,33.4,100.0,35.23,213.7,0.38,False
T010421,2025-09-04,16,HH031,DEV0046,7.4,95.3,45.7,219.6,0.5,False
T010422,2025-09-04,12,HH033,DEV0048,7.5,94.7,5.58,24.1,0.19,False
T010423,2025-09-04,15,HH034,DEV0049,20.6,100.0,5.96,31.1,0.23,False
T010424,2025-09-04,15,HH039,DEV0058,17.8,89.0,3.42,20.4,0.94,False
T010425,2025-09-04,17,HH040,DEV0059,15.2,100.0,2.63,18.0,0.46,False
T010426,2025-09-04,15,HH043,DEV0065,36.3,100.0,2.68,18.3,0.37,False
T010427,2025-09-04,16,HH044,DEV0066,5.9,92.7,27.16,119.1,0.66,False
T010428,2025-09-04,19,HH045,DEV0067,19.6,100.0,41.33,286.4,1.0,False
T010429,2025-09-04,19,HH046,DEV0068,10.6,85.1,35.03,182.8,0.1,False
T010430,2025-09-04,13,HH048,DEV0071,35.1,100.0,26.28,148.6,0.07,False
T010431,2025-09-04,13,HH056,DEV0082,10.1,91.6,3.83,25.2,0.36,False
T010432,2025-09-04,18,HH059,DEV0087,6.6,82.0,4.37,27.2,0.23,False
T010433,2025-09-04,9,HH060,DEV0089,30.5,100.0,18.42,125.4,0.49,False
T010434,2025-09-04,16,HH061,DEV0090,12.5,94.5,6.23,36.9,0.41,False
T010435,2025-09-04,16,HH062,DEV0092,37.9,100.0,20.31,123.2,0.5,False
T010436,2025-09-04,19,HH063,DEV0094,16.0,91.7,2.57,11.1,0.37,False
T010437,2025-09-04,16,HH065,DEV0097,21.9,100.0,5.86,41.1,0.72,False
T010438,2025-09-04,13,HH067,DEV0099,13.5,90.2,6.13,29.9,0.68,False
T010439,2025-09-04,15,HH071,DEV0103,16.2,93.0,4.84,31.5,0.51,False
T010440,2025-09-04,16,HH072,DEV0104,20.8,98.6,22.79,142.3,0.08,False
T010441,2025-09-04,19,HH078,DEV0114,35.6,100.0,22.67,127.6,0.62,False
T010442,2025-09-04,14,HH079,DEV0115,31.1,100.0,33.9,215.6,0.17,False
T010443,2025-09-04,18,HH086,DEV0125,28.2,100.0,2.51,15.9,0.28,False
T010444,2025-09-04,15,HH092,DEV0134,26.5,100.0,32.85,190.4,0.35,False
T010445,2025-09-04,17,HH096,DEV0140,24.9,100.0,5.41,27.7,0.18,False
T010446,2025-09-04,17,HH098,DEV0142,5.6,76.6,39.03,187.6,0.51,False
T010447,2025-09-04,19,HH099,DEV0144,9.8,91.1,6.26,38.1,0.26,False
T010448,2025-09-04,19,HH101,DEV0147,37.4,100.0,2.25,13.6,0.08,False
T010449,2025-09-04,17,HH103,DEV0149,38.7,84.5,1.97,10.5,0.5,True
T010450,2025-09-04,14,HH105,DEV0151,30.0,100.0,3.5,19.7,0.18,False
T010451,2025-09-04,19,HH108,DEV0155,20.8,97.7,34.51,218.4,0.47,False
T010452,2025-09-04,19,HH109,DEV0156,8.3,81.8,5.58,29.0,0.7,False
T010453,2025-09-04,16,HH110,DEV0158,39.3,100.0,2.0,8.8,0.25,False
T010454,2025-09-04,17,HH111,DEV0162,19.4,100.0,35.46,206.6,0.4,False
T010455,2025-09-04,13,HH114,DEV0166,16.1,54.0,2.39,11.1,0.45,True
T010456,2025-09-04,16,HH116,DEV0170,36.3,100.0,21.47,154.1,1.0,False
T010457,2025-09-04,18,HH118,DEV0173,39.5,100.0,2.78,16.4,0.27,False
T010458,2025-09-04,18,HH122,DEV0179,11.5,93.7,26.96,126.0,0.73,False
T010459,2025-09-04,16,HH124,DEV0181,35.5,85.0,21.96,107.9,0.73,True
T010460,2025-09-04,16,HH125,DEV0182,32.8,100.0,22.11,112.9,0.38,False
T010461,2025-09-04,16,HH127,DEV0186,35.6,100.0,32.52,158.6,0.24,False
T010462,2025-09-05,14,HH003,DEV0004,13.4,94.9,32.44,164.5,0.56,False
T010463,2025-09-05,18,HH004,DEV0005,25.4,100.0,5.37,26.6,0.19,False
T010464,2025-09-05,15,HH006,DEV0007,6.8,87.0,16.52,75.9,0.57,False
T010465,2025-09-05,19,HH008,DEV0010,26.6,63.3,18.68,97.2,0.66,True
T010466,2025-09-05,16,HH010,DEV0014,34.8,100.0,38.86,253.6,0.33,False
T010467,2025-09-05,17,HH011,DEV0015,8.9,90.6,48.68,243.1,0.69,False
T010468,2025-09-05,19,HH012,DEV0016,28.4,61.5,1.13,5.3,0.1,True
T010469,2025-09-05,12,HH013,DEV0018,16.0,100.0,6.3,36.5,0.6,False
T010470,2025-09-05,16,HH020,DEV0027,16.5,98.9,2.88,12.8,0.21,False
T010471,2025-09-05,16,HH024,DEV0034,12.4,98.2,50.19,261.8,0.7,False
T010472,2025-09-05,16,HH029,DEV0042,14.6,98.2,43.57,290.7,0.45,False
T010473,2025-09-05,19,HH031,DEV0045,37.1,100.0,32.02,225.5,0.46,False
T010474,2025-09-05,17,HH034,DEV0049,9.3,93.0,6.28,33.5,0.18,False
T010475,2025-09-05,18,HH038,DEV0055,8.0,87.5,2.94,21.8,0.53,False
T010476,2025-09-05,14,HH041,DEV0060,9.5,86.6,3.93,19.4,0.17,False
T010477,2025-09-05,19,HH042,DEV0062,11.0,97.4,25.41,153.0,0.23,False
T010478,2025-09-05,17,HH045,DEV0067,34.5,100.0,33.67,236.0,0.53,False
T010479,2025-09-05,18,HH047,DEV0070,40.0,100.0,14.46,68.2,0.14,False
T010480,2025-09-05,18,HH049,DEV0073,38.1,100.0,2.6,18.3,0.07,False
T010481,2025-09-05,16,HH050,DEV0074,39.6,100.0,2.78,16.1,0.46,False
T010482,2025-09-05,19,HH053,DEV0078,5.5,87.6,16.42,119.4,0.16,False
T010483,2025-09-05,18,HH054,DEV0079,9.3,91.1,3.85,27.2,0.25,False
T010484,2025-09-05,19,HH059,DEV0087,35.7,100.0,3.73,19.1,0.21,False
T010485,2025-09-05,14,HH063,DEV0094,33.5,100.0,2.26,9.8,0.31,False
T010486,2025-09-05,19,HH065,DEV0097,14.9,94.7,5.98,32.8,0.55,False
T010487,2025-09-05,17,HH066,DEV0098,28.2,84.2,3.64,15.9,0.22,True
T010488,2025-09-05,15,HH067,DEV0099,37.4,100.0,5.01,22.7,0.76,False
T010489,2025-09-05,18,HH069,DEV0101,31.9,100.0,37.59,227.6,0.13,False
T010490,2025-09-05,15,HH071,DEV0103,30.3,100.0,4.39,22.6,0.48,False
T010491,2025-09-05,19,HH075,DEV0109,12.5,100.0,35.7,208.2,0.32,False
T010492,2025-09-05,15,HH076,DEV0110,9.0,86.1,27.59,202.8,0.55,False
T010493,2025-09-05,15,HH077,DEV0111,33.0,100.0,5.23,34.8,0.29,False
T010494,2025-09-05,16,HH081,DEV0117,35.7,100.0,15.43,104.6,0.75,False
T010495,2025-09-05,19,HH089,DEV0130,20.8,92.7,3.24,16.7,0.13,False
T010496,2025-09-05,19,HH090,DEV0132,35.3,100.0,37.59,193.2,0.82,False
T010497,2025-09-05,16,HH091,DEV0133,23.2,95.1,3.23,19.2,0.33,False
T010498,2025-09-05,19,HH092,DEV0134,15.0,94.9,35.72,249.5,0.28,False
T010499,2025-09-05,18,HH096,DEV0140,15.8,99.8,6.05,29.1,0.18,False
T010500,2025-09-05,15,HH098,DEV0142,5.3,81.2,41.72,228.2,0.44,False
T010501,2025-09-05,15,HH099,DEV0144,34.6,100.0,5.04,37.2,0.29,False
T010502,2025-09-05,11,HH107,DEV0154,24.5,97.6,2.41,10.9,0.35,False
T010503,2025-09-05,18,HH108,DEV0155,25.1,100.0,33.63,183.6,0.44,False
T010504,2025-09-05,19,HH109,DEV0156,14.0,91.7,5.91,41.4,0.54,False
T010505,2025-09-05,17,HH117,DEV0171,19.9,91.1,2.56,14.0,0.38,False
T010506,2025-09-05,19,HH118,DEV0172,9.1,87.8,36.59,223.2,0.25,False
T010507,2025-09-05,15,HH120,DEV0176,20.5,96.6,4.87,24.0,0.48,False
T010508,2025-09-05,18,HH121,DEV0177,17.3,100.0,4.71,25.4,0.6,False
T010509,2025-09-05,16,HH126,DEV0184,36.8,76.6,3.02,13.9,0.31,True
T010510,2025-09-05,19,HH127,DEV0185,27.5,100.0,42.85,272.2,0.24,False
T010511,2025-09-05,15,HH128,DEV0187,19.5,99.2,3.35,25.1,0.14,False
T010512,2025-09-05,17,HH134,DEV0197,20.6,100.0,19.45,121.8,0.22,False
T010513,2025-09-06,17,HH006,DEV0007,16.3,96.3,16.47,83.6,0.66,False
T010514,2025-09-06,14,HH014,DEV0019,13.4,85.6,3.25,18.4,0.44,False
T010515,2025-09-06,16,HH021,DEV0028,37.8,100.0,16.86,120.3,0.41,False
T010516,2025-09-06,15,HH023,DEV0033,10.7,100.0,34.92,237.4,0.18,False
T010517,2025-09-06,15,HH024,DEV0035,17.2,89.9,39.76,190.3,0.65,False
T010518,2025-09-06,15,HH026,DEV0038,31.7,100.0,34.15,209.3,0.17,False
T010519,2025-09-06,15,HH028,DEV0040,22.1,100.0,30.07,145.9,0.33,False
T010520,2025-09-06,12,HH029,DEV0043,21.0,100.0,41.79,246.9,0.51,False
T010521,2025-09-06,16,HH030,DEV0044,29.6,100.0,2.46,16.2,0.11,False
T010522,2025-09-06,19,HH033,DEV0048,17.0,100.0,5.31,23.0,0.25,False
T010523,2025-09-06,19,HH037,DEV0053,28.7,100.0,3.35,23.0,0.69,False
T010524,2025-09-06,13,HH038,DEV0054,27.2,100.0,23.22,170.7,0.52,False
T010525,2025-09-06,17,HH039,DEV0057,5.4,82.2,5.84,31.9,0.82,False
T010526,2025-09-06,13,HH040,DEV0059,10.9,86.0,2.33,11.7,0.36,False
T010527,2025-09-06,16,HH041,DEV0060,39.3,100.0,3.1,22.4,0.14,False
T010528,2025-09-06,15,HH046,DEV0068,12.9,93.9,38.05,166.1,0.1,False
T010529,2025-09-06,17,HH048,DEV0071,6.0,93.6,35.46,208.4,0.09,False
T010530,2025-09-06,17,HH049,DEV0073,12.5,100.0,3.68,17.6,0.08,False
T010531,2025-09-06,15,HH054,DEV0079,9.2,81.4,3.39,17.5,0.44,False
T010532,2025-09-06,19,HH055,DEV0081,26.9,100.0,3.07,19.9,0.5,False
T010533,2025-09-06,18,HH058,DEV0086,34.6,100.0,2.35,13.5,0.28,False
T010534,2025-09-06,18,HH061,DEV0090,24.5,100.0,5.74,37.8,0.54,False
T010535,2025-09-06,13,HH065,DEV0097,34.4,100.0,4.92,35.3,0.62,False
T010536,2025-09-06,19,HH066,DEV0098,11.3,57.5,3.0,14.5,0.3,True
T010537,2025-09-06,19,HH067,DEV0099,20.2,100.0,6.38,34.6,0.48,False
T010538,2025-09-06,17,HH071,DEV0103,7.9,89.3,5.13,27.1,0.64,False
T010539,2025-09-06,18,HH072,DEV0104,13.2,95.7,24.17,165.9,0.05,False
T010540,2025-09-06,19,HH074,DEV0108,29.9,99.6,3.9,18.1,0.19,False
T010541,2025-09-06,12,HH075,DEV0109,26.8,100.0,29.87,156.3,0.31,False
T010542,2025-09-06,17,HH076,DEV0110,17.6,87.9,25.18,141.0,0.67,False
T010543,2025-09-06,11,HH077,DEV0111,30.8,100.0,5.4,30.1,0.36,False
T010544,2025-09-06,15,HH078,DEV0113,29.6,100.0,3.73,18.7,0.69,False
T010545,2025-09-06,18,HH079,DEV0115,16.3,96.2,39.33,188.2,0.18,False
T010546,2025-09-06,18,HH082,DEV0120,11.0,84.7,3.39,17.2,0.51,False
T010547,2025-09-06,13,HH086,DEV0126,34.0,100.0,20.53,95.3,0.35,False
T010548,2025-09-06,19,HH090,DEV0132,11.9,96.3,49.01,273.1,0.42,False
T010549,2025-09-06,14,HH096,DEV0140,23.5,100.0,5.51,38.7,0.19,False
T010550,2025-09-06,18,HH108,DEV0155,25.2,100.0,33.59,173.3,0.43,False
T010551,2025-09-06,15,HH110,DEV0159,14.1,100.0,3.09,20.8,0.23,False
T010552,2025-09-06,15,HH112,DEV0163,17.2,92.7,25.44,115.0,0.4,False
T010553,2025-09-06,19,HH113,DEV0165,37.7,100.0,4.67,20.6,0.29,False
T010554,2025-09-06,14,HH115,DEV0169,23.1,100.0,31.07,180.5,0.65,False
T010555,2025-09-06,16,HH124,DEV0181,26.0,77.3,22.79,130.6,0.76,True
T010556,2025-09-06,18,HH125,DEV0183,5.3,83.9,4.24,20.4,0.27,False
T010557,2025-09-06,19,HH126,DEV0184,35.5,78.8,3.29,17.5,0.26,True
T010558,2025-09-06,15,HH130,DEV0189,26.0,100.0,5.25,27.9,0.13,False
T010559,2025-09-06,16,HH132,DEV0192,23.1,100.0,3.84,19.5,0.29,False
T010560,2025-09-06,17,HH136,DEV0199,16.9,90.1,33.72,198.7,0.54,False
T010561,2025-09-06,19,HH137,DEV0201,10.7,89.2,46.41,205.4,0.55,False
T010562,2025-09-07,19,HH002,DEV0003,22.5,100.0,4.34,21.5,0.55,False
T010563,2025-09-07,17,HH003,DEV0004,11.3,98.5,34.69,158.6,0.64,False
T010564,2025-09-07,15,HH004,DEV0005,38.4,100.0,4.44,31.1,0.14,False
T010565,2025-09-07,17,HH008,DEV0012,26.0,100.0,4.59,26.7,0.9,False
T010566,2025-09-07,17,HH014,DEV0019,33.5,100.0,2.99,22.4,0.45,False
T010567,2025-09-07,16,HH015,DEV0020,13.3,94.1,2.75,20.2,0.41,False
T010568,2025-09-07,16,HH020,DEV0027,39.7,100.0,2.11,10.8,0.15,False
T010569,2025-09-07,15,HH021,DEV0029,23.1,100.0,3.08,14.5,0.25,False
T010570,2025-09-07,18,HH025,DEV0037,29.5,100.0,41.45,188.3,0.47,False
T010571,2025-09-07,14,HH027,DEV0039,13.7,98.1,2.7,19.6,0.26,False
T010572,2025-09-07,16,HH028,DEV0040,14.6,88.7,28.59,129.8,0.38,False
T010573,2025-09-07,14,HH030,DEV0044,25.7,100.0,2.6,13.1,0.11,False
